H	DW Extract Job Number(work on this)	2018-11-15 17:20:18.312816	20181115/mai50_z305_20181115_172016_1.tsv
H	DATABASE_ACTION   TRIGGER_KEY   Z305_REC_KEY	Z305_OPEN_DATE	Z305_UPDATE_DATE	Z305_BOR_TYPE	Z305_BOR_STATUS	Z305_REGISTRATION_DATE	Z305_EXPIRY_DATE	Z305_NOTE	Z305_LOAN_PERMISSION	Z305_PHOTO_PERMISSION	Z305_OVER_PERMISSION	Z305_MULTI_HOLD	Z305_LOAN_CHECK	Z305_HOLD_PERMISSION	Z305_RENEW_PERMISSION	Z305_RR_PERMISSION	Z305_IGNORE_LATE_RETURN	Z305_LAST_ACTIVITY_DATE	Z305_PHOTO_CHARGE	Z305_NO_LOAN	Z305_NO_HOLD	Z305_NO_PHOTO	Z305_NO_CASH	Z305_CASH_LIMIT	Z305_CREDIT_DEBIT	Z305_SUM	Z305_DELINQ_1	Z305_DELINQ_N_1	Z305_DELINQ_1_UPDATE_DATE	Z305_DELINQ_1_CAT_NAME	Z305_DELINQ_2	Z305_DELINQ_N_2	Z305_DELINQ_2_UPDATE_DATE	Z305_DELINQ_2_CAT_NAME	Z305_DELINQ_3	Z305_DELINQ_N_3	Z305_DELINQ_3_UPDATE_DATE	Z305_DELINQ_3_CAT_NAME	Z305_FIELD_1	Z305_FIELD_2	Z305_FIELD_3	Z305_HOLD_ON_SHELF	Z305_END_BLOCK_DATE	Z305_BOOKING_PERMISSION	Z305_BOOKING_IGNORE_HOURS	Z305_RUSH_CAT_REQUEST	Z305_UPD_TIME_STAMP
D	U	000000162654BC	000000162654BC   	19860916	20181114		11	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811141236235
D	U	000000171288UB	000000171288UB   	20050106	20181115		21	00000000	20190401		Y	N	Y	N	Y	Y	Y	N	N	20170330	C	0000	0000	0000	0000	0000000000		0000000000	00		20050106	C4UBLANG  	00		20050106	C4UBLANG  	00		20050106	C4UBLANG  				N	00000000	N	N	N	201811150010374
D	U	000000172145MAI50	000000172145MAI50	19941026	20181113		29	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20180905	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201809051112383
D	U	000000173879BC	000000173879BC   	19980812	20181114		11	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811140927367
D	U	000000173879MAI50	000000173879MAI50	19980812	20181114		19	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811140928045
D	U	000000174478BC	000000174478BC   	19850107	20181114		21	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0007	0001	0000	0003	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811141159298
D	U	000000174482BC	000000174482BC   	19970103	20181114		21	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811141514560
D	U	000000174490BC	000000174490BC   	19890526	20181114		21	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811141955380
D	U	000000174490MAI50	000000174490MAI50	19890526	20181114		29	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20180802	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201808021606373
D	U	000000174497BC	000000174497BC   	19920321	20181114		21	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811140836521
D	U	000000174497MAI50	000000174497MAI50	19920321	20181114		29	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20150826	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	200001011200000
D	U	000000175357MAI50	000000175357MAI50	19970320	20181113		19	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20111220	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	200001011200000
